outcome,matFit,matLow,matHigh,edf,lag
Anxiety,-0.23141884375360378,-0.8300194868187346,0.36718179931152706,13.918206952370246,37
Anxiety,-0.17618190193961725,-0.766075751113077,0.4137119472338425,13.918206952370246,38
Anxiety,-0.11715352583960445,-0.6973156251769093,0.4630085734977003,13.918206952370246,39
Anxiety,-0.05509859074369488,-0.625394758509576,0.5151975770221864,13.918206952370246,40
Anxiety,0.009330231820639467,-0.5519843054475586,0.5706447690888374,13.918206952370246,41
Anxiety,0.07545636245128529,-0.4788528928403296,0.6297656177429002,13.918206952370246,42
Anxiety,0.14269112951599575,-0.4076436686581687,0.6930259276901601,13.918206952370246,43
Anxiety,0.21048611208424445,-0.3397951424571323,0.7607673666256212,13.918206952370246,44
Anxiety,0.27819539250852976,-0.276580144645147,0.8329709296622065,13.918206952370246,45
Anxiety,0.34514849511700463,-0.21895582451041018,0.9092528147444194,13.918206952370246,46
Anxiety,0.4109481205709273,-0.1672022596222435,0.989098500764098,13.918206952370246,47
Anxiety,0.4753103622625947,-0.12112345807167957,1.071744182596869,13.918206952370246,48
Anxiety,0.5378581613955605,-0.08030875403415871,1.1560250768252798,13.918206952370246,49
Anxiety,0.5979612886650795,-0.04446350110802655,1.2403860784381855,13.918206952370246,50
Anxiety,0.6548763104170847,-0.013370549523910591,1.32312317035808,13.918206952370246,51
Anxiety,0.7080730170533747,0.013361997665209402,1.40278403644154,13.918206952370246,52
Anxiety,0.7571682067455164,0.03620374051863362,1.4781326729723991,13.918206952370246,53
Anxiety,0.8017207329824235,0.055516097672406395,1.5479253682924408,13.918206952370246,54
Anxiety,0.841223525911382,0.07155246190173148,1.6108945899210325,13.918206952370246,55
Anxiety,0.8752252307918451,0.08458872794051864,1.6658617336431716,13.918206952370246,56
Anxiety,0.9032760095290736,0.0947846958525439,1.7117673232056032,13.918206952370246,57
Anxiety,0.9250899257775984,0.10234821112963954,1.7478316404255572,13.918206952370246,58
Anxiety,0.9406805601657685,0.10767169589361503,1.773689424437922,13.918206952370246,59
Anxiety,0.950343504595112,0.11132859672075435,1.7893584124694697,13.918206952370246,60
Anxiety,0.9542855129133837,0.1137199632685163,1.794851062558251,13.918206952370246,61
Anxiety,0.9524831122636528,0.1148923007646725,1.790073923762633,13.918206952370246,62
Anxiety,0.9449020974962394,0.11474487326193838,1.7750593217305406,13.918206952370246,63
Anxiety,0.9316579981894846,0.11320616451526377,1.7501098318637054,13.918206952370246,64
Anxiety,0.9130210493405331,0.11022984425723048,1.7158122544238357,13.918206952370246,65
Anxiety,0.8892602750893456,0.10566007743896177,1.6728604727397294,13.918206952370246,66
Anxiety,0.86049257427723,0.09907156083039192,1.6219135877240682,13.918206952370246,67
Anxiety,0.8264693304208155,0.0895380021873563,1.5634006586542748,13.918206952370246,68
Anxiety,0.7866553220956582,0.07567232628945453,1.497638317901862,13.918206952370246,69
Anxiety,0.7404988642050383,0.05591519956261293,1.4250825288474638,13.918206952370246,70
Anxiety,0.6878664841080144,0.0291041612416012,1.3466288069744277,13.918206952370246,71
Anxiety,0.6292811133135514,-0.0051159687741394455,1.2636781954012424,13.918206952370246,72
Anxiety,0.5656668168216922,-0.046584146969412044,1.1779177806127965,13.918206952370246,73
Anxiety,0.49800988690058035,-0.09499447043953291,1.0910142442406936,13.918206952370246,74
Anxiety,0.42692710006712775,-0.15038619529712305,1.0042403954313786,13.918206952370246,75
Anxiety,0.3527661308447355,-0.2131193568156654,0.9186516185051364,13.918206952370246,76
Anxiety,0.27591916092755764,-0.2835020631585474,0.8353403850136627,13.918206952370246,77
Anxiety,0.19685342696823777,-0.3616174975412792,0.7553243514777548,13.918206952370246,78
Anxiety,0.11632901885166741,-0.4470320776375159,0.6796901153408508,13.918206952370246,79
Anxiety,0.035085595338743496,-0.5386902177517536,0.6088614084292405,13.918206952370246,80
Anxiety,-0.04674460779516927,-0.6352717884308952,0.5417825728405565,13.918206952370246,81
Anxiety,-0.12947450417618386,-0.7357101001024724,0.4767610917501046,13.918206952370246,82
Anxiety,-0.21323259657357962,-0.8390965034058853,0.412631310258726,13.918206952370246,83
Anxiety,-0.2973748598074877,-0.9441070228813335,0.34935730326635817,13.918206952370246,84
Anxiety,-0.38022884571595583,-1.048501485115807,0.2880437936838953,13.918206952370246,85
Anxiety,-0.4603877155684972,-1.1501634982241247,0.2293880670871301,13.918206952370246,86
Anxiety,-0.5371669953805336,-1.2477119954621112,0.17337800470104392,13.918206952370246,87
Anxiety,-0.6110494446886473,-1.3410459974839728,0.11894710810667819,13.918206952370246,88
Anxiety,-0.6822461621545561,-1.429895997971935,0.06540367366282285,13.918206952370246,89
Anxiety,-0.7505220549126881,-1.513691274775046,0.012647164949669776,13.918206952370246,90
Anxiety,-0.814856278062733,-1.591348716413889,-0.038363839711576864,13.918206952370246,91
Anxiety,-0.8741520812141029,-1.6620468750506632,-0.08625728737754279,13.918206952370246,92
Anxiety,-0.9278747542663028,-1.7257159748871873,-0.13003353364541836,13.918206952370246,93
Anxiety,-0.976251921329809,-1.7830292928387883,-0.16947454982082977,13.918206952370246,94
Anxiety,-1.0197704751707406,-1.8348052908145203,-0.20473565952696082,13.918206952370246,95
Anxiety,-1.0587143236815513,-1.881495391314072,-0.2359332560490306,13.918206952370246,96
Anxiety,-1.0928441526900325,-1.9230245363931768,-0.26266376898688815,13.918206952370246,97
Anxiety,-1.1218524806621784,-1.9592643296462398,-0.28444063167811695,13.918206952370246,98
Anxiety,-1.1452942454423145,-1.989935089083568,-0.3006534018010608,13.918206952370246,99
Anxiety,-1.1627341285070283,-2.0147618916018275,-0.31070636541222896,13.918206952370246,100
Anxiety,-1.1738548152388883,-2.0335817647236007,-0.31412786575417606,13.918206952370246,101
Anxiety,-1.1784925357965128,-2.0463916180601545,-0.31059345353287127,13.918206952370246,102
Anxiety,-1.1766036585842754,-2.0533080655944964,-0.2998992515740544,13.918206952370246,103
Anxiety,-1.1681807886354565,-2.0544642293602626,-0.28189734791065046,13.918206952370246,104
Anxiety,-1.1533980499138865,-2.0500868941076145,-0.25670920572015854,13.918206952370246,105
Anxiety,-1.1322680861321766,-2.040181836972244,-0.22435433529210924,13.918206952370246,106
Anxiety,-1.1047108160068297,-2.024603442095533,-0.1848181899181266,13.918206952370246,107
Anxiety,-1.0707997525054602,-2.0032796636257917,-0.13831984138512887,13.918206952370246,108
Anxiety,-1.0305983863463466,-1.976106898730333,-0.08508987396236034,13.918206952370246,109
Anxiety,-0.9842323620777697,-1.9430404307217475,-0.025424293433791822,13.918206952370246,110
Anxiety,-0.9318836496254598,-1.9041184263838362,0.040351127132916664,13.918206952370246,111
Anxiety,-0.8737743353844983,-1.8594354694107595,0.11188679864176299,13.918206952370246,112
Anxiety,-0.8100692644206943,-1.809064482089981,0.18892595324859252,13.918206952370246,113
Anxiety,-0.7409308340844922,-1.753095773894454,0.27123410572546947,13.918206952370246,114
Anxiety,-0.6664087457450476,-1.691511458723216,0.35869396723312086,13.918206952370246,115
Anxiety,-0.5863855224852516,-1.6241535581500335,0.4513825131795305,13.918206952370246,116
Anxiety,-0.500766738036274,-1.5508991859087615,0.5493657098362136,13.918206952370246,117
Anxiety,-0.409443134430537,-1.4716558216833533,0.6527695528222794,13.918206952370246,118
Anxiety,-0.3123477106010259,-1.3864176013034348,0.7617221801013829,13.918206952370246,119
Anxiety,-0.2096627142405896,-1.2954430703719555,0.8761176418907763,13.918206952370246,120
Anxiety,-0.10173927059197124,-1.1991880786057127,0.9957095374217702,13.918206952370246,121
Anxiety,0.010992648717234474,-1.0982485087702623,1.1202338062047312,13.918206952370246,122
Anxiety,0.12808706312530588,-0.9933427459536244,1.2495168722042362,13.918206952370246,123
Anxiety,0.2491247178156014,-0.8852586470806282,1.383508082711831,13.918206952370246,124
Anxiety,0.3736602974273424,-0.7749137088074198,1.5222343036621047,13.918206952370246,125
Anxiety,0.5013825082305495,-0.6631900918238912,1.6659551082849902,13.918206952370246,126
Anxiety,0.6321641946077534,-0.550866316801224,1.8151947060167308,13.918206952370246,127
Anxiety,0.7658974344092957,-0.4387938232759945,1.9705886920945859,13.918206952370246,128
Anxiety,0.902324087636213,-0.3280734629856591,2.132721638258085,13.918206952370246,129
Anxiety,1.0410397952025539,-0.22001742998109974,2.3020970203862072,13.918206952370246,130
Anxiety,1.1815574711108565,-0.11607122273515635,2.4791861649568694,13.918206952370246,131
Anxiety,1.3234249081013656,-0.017686358451375117,2.6645361746541063,13.918206952370246,132
Anxiety,1.4663184267851261,0.07377300245921536,2.858863851111037,13.918206952370246,133
Anxiety,1.6099761837672988,0.15704491191806147,3.062907455616536,13.918206952370246,134
Anxiety,1.7542705891404227,0.23116574588491834,3.277375432395927,13.918206952370246,135
Anxiety,1.8990986929235478,0.2953944034924776,3.502802982354618,13.918206952370246,136
Anxiety,2.0444151138089195,0.34924008236401805,3.739590145253821,13.918206952370246,137
Anxiety,2.190233021215911,0.3924612827515095,3.9880047596803125,13.918206952370246,138
Anxiety,2.336468234608012,0.4248822700454975,4.248054199170527,13.918206952370246,139
Anxiety,2.4829045202074687,0.44634175178915436,4.519467288625783,13.918206952370246,140
Anxiety,2.629285935465308,0.45675397526799033,4.8018178956626265,13.918206952370246,141
Anxiety,2.7754222422511248,0.4561938816852673,5.094650602816982,13.918206952370246,142
Anxiety,2.921279658866622,0.44496286049609735,5.397596457237146,13.918206952370246,143
Anxiety,3.066952418617826,0.42357300674622644,5.710331830489425,13.918206952370246,144
Depression,0.09778421761964845,-0.10663879524058939,0.3022072304798863,9.000921202773492,0
Depression,0.09607811355126067,-0.10515514868111348,0.2973113757836348,9.000921202773492,1
Depression,0.09437201246180901,-0.10368585061141336,0.2924298755350314,9.000921202773492,2
Depression,0.0926659160603572,-0.10223156055887006,0.2875633926795845,9.000921202773492,3
Depression,0.09095982624129637,-0.100792976583468,0.28271262906606076,9.000921202773492,4
Depression,0.08925374544983292,-0.09937083694467491,0.27787832784434074,9.000921202773492,5
Depression,0.08754767615231598,-0.09796592422458075,0.27306127652921275,9.000921202773492,6
Depression,0.08584162113321883,-0.09657906882845191,0.26826231109488957,9.000921202773492,7
Depression,0.08413558493954618,-0.09521115119287835,0.26348232107197067,9.000921202773492,8
Depression,0.08242957184148891,-0.09386310789153907,0.2587222515745169,9.000921202773492,9
Depression,0.08072358274765462,-0.09253593868550794,0.25398310418081715,9.000921202773492,10
Depression,0.07901761764664608,-0.09123070807057215,0.24926594336386432,9.000921202773492,11
Depression,0.0773116726852135,-0.08994855233036661,0.2445718977007936,9.000921202773492,12
Depression,0.07560574072746204,-0.08869068433869212,0.2399021657936162,9.000921202773492,13
Depression,0.0738998159213515,-0.087458394173268,0.235258026015971,9.000921202773492,14
Depression,0.07219389209728402,-0.08625305635843938,0.23064084055300743,9.000921202773492,15
Depression,0.07048796639767987,-0.08507613222354177,0.22605206501890152,9.000921202773492,16
Depression,0.06878203795821639,-0.08392917633087793,0.2214932522473107,9.000921202773492,17
Depression,0.06707610433574682,-0.0828138459436798,0.21696605461517343,9.000921202773492,18
Depression,0.06537016372788165,-0.08173190523312174,0.21247223268888504,9.000921202773492,19
Depression,0.06366421483726042,-0.0806852316901771,0.20801366136469795,9.000921202773492,20
Depression,0.06195825684366503,-0.07967582299498123,0.2035923366823113,9.000921202773492,21
Depression,0.060252291040184425,-0.07870580201002164,0.1992103840903905,9.000921202773492,22
Depression,0.058546321029463166,-0.07777742307984917,0.1948700651387755,9.000921202773492,23
Depression,0.05684035044372272,-0.0768930814275056,0.19057378231495103,9.000921202773492,24
Depression,0.05513438235671238,-0.07605532001118333,0.1863240847246081,9.000921202773492,25
Depression,0.05342842001993671,-0.07526683452564588,0.1821236745655193,9.000921202773492,26
Depression,0.05172246628758352,-0.0745304791346904,0.17797541170985742,9.000921202773492,27
Depression,0.05001652560428667,-0.07384926909355069,0.17388232030212403,9.000921202773492,28
Depression,0.04831060550952419,-0.07322638279320338,0.16984759381225178,9.000921202773492,29
Depression,0.04660471285197129,-0.07266516678640479,0.16587459249034736,9.000921202773492,30
Depression,0.04489885140649713,-0.07216913742142612,0.16196684023442037,9.000921202773492,31
Depression,0.04319302283453329,-0.07174197678756192,0.1581280224566285,9.000921202773492,32
Depression,0.041487229762871725,-0.07138752418888512,0.15436198371462856,9.000921202773492,33
Depression,0.039781476275975225,-0.07110976657503934,0.1506727191269898,9.000921202773492,34
Depression,0.03807576522450726,-0.07091282817834603,0.14706435862736056,9.000921202773492,35
Depression,0.03637009890982876,-0.0708009519372045,0.143541149756862,9.000921202773492,36
Depression,0.03466448010401062,-0.07077847568858649,0.14010743589660773,9.000921202773492,37
Depression,0.03295891055802895,-0.07084980575697167,0.13676762687302957,9.000921202773492,38
Depression,0.031253391813053893,-0.0710193825749109,0.1335261662010187,9.000921202773492,39
Depression,0.029547925133614497,-0.07129164120748675,0.13038749147471573,9.000921202773492,40
Depression,0.027842511459587244,-0.07167096603902683,0.12735598895820133,9.000921202773492,41
Depression,0.026137151378862952,-0.07216164029287256,0.12443594305059846,9.000921202773492,42
Depression,0.024431845372936356,-0.07276779059218845,0.12163148133806116,9.000921202773492,43
Depression,0.022726594236930603,-0.07349332815260448,0.11894651662646569,9.000921202773492,44
Depression,0.021021398935458388,-0.07434188836051153,0.11638468623142831,9.000921202773492,45
Depression,0.019316259211284492,-0.07531677137305637,0.11394928979562535,9.000921202773492,46
Depression,0.017611174678287406,-0.07642088196270501,0.11164323131927982,9.000921202773492,47
Depression,0.015906145314698555,-0.07765667390544577,0.10946896453484288,9.000921202773492,48
Depression,0.01420117081195689,-0.07902610189692147,0.10742844352083525,9.000921202773492,49
Depression,0.012496249967475143,-0.08053058184261586,0.10552308177756614,9.000921202773492,50
Depression,0.01079138100062918,-0.08217096040989413,0.1037537224111525,9.000921202773492,51
Depression,0.009086561859618522,-0.08394749625072681,0.10212061996996386,9.000921202773492,52
Depression,0.007381790423752949,-0.0858598540039028,0.10062343485140869,9.000921202773492,53
Depression,0.005677064171642807,-0.08790711161634955,0.09926123995963516,9.000921202773492,54
Depression,0.003972379819929164,-0.09008778048445282,0.09803254012431115,9.000921202773492,55
Depression,0.002267733908026745,-0.09239983606906682,0.09693530388512031,9.000921202773492,56
Depression,5.631231243689305e-4,-0.09484075920998157,0.09596700545871943,9.000921202773492,57
Depression,-0.0011414554469678512,-0.09740758550476387,0.09512467461082817,9.000921202773492,58
Depression,-0.002846004235446002,-0.10009696084491929,0.0944049523740273,9.000921202773492,59
Depression,-0.004550524879537027,-0.10290520051104916,0.09380415075197511,9.000921202773492,60
Depression,-0.006255018913685781,-0.10582835072676158,0.09331831289939002,9.000921202773492,61
Depression,-0.007959488146906411,-0.10886224955365728,0.09294327325984444,9.000921202773492,62
Depression,-0.00966393453436757,-0.11200258518876693,0.09267471612003178,9.000921202773492,63
Depression,-0.011368359188161085,-0.11524494967435486,0.09250823129803268,9.000921202773492,64
Depression,-0.01307276256903861,-0.11858488907114863,0.09243936393307141,9.000921202773492,65
Depression,-0.01477714460129572,-0.12201794828752058,0.09246365908492915,9.000921202773492,66
Depression,-0.016481504171431724,-0.12553970957555505,0.0925767012326916,9.000921202773492,67
Depression,-0.018185840193910348,-0.12914582687753948,0.09277414648971877,9.000921202773492,68
Depression,-0.019890151767243368,-0.13283205358865072,0.093051750054164,9.000921202773492,69
Depression,-0.021594438381493095,-0.13659426494692095,0.09340538818393478,9.000921202773492,70
Depression,-0.023298698996740377,-0.14042847441266507,0.09383107641918431,9.000921202773492,71
Depression,-0.025002930708593003,-0.14433084530389073,0.09432498388670471,9.000921202773492,72
Depression,-0.02670712955438232,-0.14829770048285773,0.0948834413740931,9.000921202773492,73
Depression,-0.028411291462603953,-0.15232552895634455,0.09550294603113665,9.000921202773492,74
Depression,-0.030115411805746714,-0.15641098797805914,0.09618016436656572,9.000921202773492,75
Depression,-0.03181948331598593,-0.160550901056997,0.09691193442502512,9.000921202773492,76
Depression,-0.03352349719834165,-0.16474225755340688,0.0976952631567236,9.000921202773492,77
Depression,-0.03522744501091432,-0.16898221105658429,0.09852732103475564,9.000921202773492,78
Depression,-0.03693131945870319,-0.17326807543247064,0.09940543651506427,9.000921202773492,79
Depression,-0.038635113420613626,-0.17759731803353168,0.10032709119230443,9.000921202773492,80
Depression,-0.04033882058159759,-0.18196755346697274,0.10128991230377758,9.000921202773492,81
Depression,-0.04204243505575857,-0.18637653720113373,0.10229166708961658,9.000921202773492,82
Depression,-0.04374594960433706,-0.19082215784298306,0.10333025863430895,9.000921202773492,83
Depression,-0.04544935601636223,-0.19530243091019545,0.10440371887747098,9.000921202773492,84
Depression,-0.047152646169044854,-0.19981549288857692,0.10551020055048721,9.000921202773492,85
Depression,-0.048855813424911416,-0.20435959560159045,0.10664796875176763,9.000921202773492,86
Depression,-0.05055885318931952,-0.20893310029007484,0.1078153939114358,9.000921202773492,87
Depression,-0.052261764020593265,-0.21353447230989314,0.10901094426870661,9.000921202773492,88
Depression,-0.05396454759945139,-0.21816227484552486,0.11023317964662206,9.000921202773492,89
Depression,-0.05566720874078615,-0.22281516244739788,0.11148074496582558,9.000921202773492,90
Depression,-0.05736974981611136,-0.22749186914350905,0.11275236951128635,9.000921202773492,91
Depression,-0.05907216805230925,-0.23219120037679264,0.11404686427217414,9.000921202773492,92
Depression,-0.06077446065326278,-0.23691203355751636,0.1153631122509908,9.000921202773492,93
Depression,-0.06247662748848697,-0.24165331669022858,0.11670006171325462,9.000921202773492,94
Depression,-0.0641786699673532,-0.24641406301082147,0.11805672307611507,9.000921202773492,95
Depression,-0.06588058973750623,-0.25119334506678986,0.11943216559177743,9.000921202773492,96
Depression,-0.06758238694997391,-0.25599028912369604,0.12082551522374822,9.000921202773492,97
Depression,-0.06928406117635127,-0.26080407254587445,0.12223595019317188,9.000921202773492,98
Depression,-0.07098561201597521,-0.2656339210751991,0.12366269704324868,9.000921202773492,99
Depression,-0.07268703985172092,-0.270479106637209,0.12510502693376715,9.000921202773492,100
Depression,-0.07438834552606907,-0.2753389440124042,0.12656225296026605,9.000921202773492,101
Depression,-0.07608953039998129,-0.2802127882461471,0.12803372744618452,9.000921202773492,102
Depression,-0.07779059702319872,-0.28510003262103645,0.12951883857463897,9.000921202773492,103
Depression,-0.07949154869382387,-0.29000010576240504,0.13101700837475733,9.000921202773492,104
Depression,-0.08119238959077438,-0.2949124691951234,0.13252769001357464,9.000921202773492,105
Depression,-0.08289312387422314,-0.29983661430431857,0.13405036655587232,9.000921202773492,106
Depression,-0.08459375488964808,-0.3047720595465119,0.13558454976721568,9.000921202773492,107
Depression,-0.08629428656986048,-0.3097183499617759,0.13712977682205496,9.000921202773492,108
Depression,-0.08799472208952899,-0.3146750543493825,0.1386856101703245,9.000921202773492,109
Depression,-0.08969506435693442,-0.3196417643845305,0.14025163567066168,9.000921202773492,110
Depression,-0.09139531661808853,-0.3246180938805691,0.14182746064439206,9.000921202773492,111
Depression,-0.09309548213815971,-0.32960367720907385,0.14341271293275443,9.000921202773492,112
Depression,-0.0947955646182661,-0.3345981683920876,0.1450070391555554,9.000921202773492,113
Depression,-0.09649556835608933,-0.33960124009860815,0.14661010338642946,9.000921202773492,114
Depression,-0.09819549755681492,-0.34461258174320586,0.14822158662957602,9.000921202773492,115
Depression,-0.09989535640526198,-0.34963189851188065,0.14984118570135668,9.000921202773492,116
Depression,-0.10159514930197702,-0.3546589105986857,0.15146861199473163,9.000921202773492,117
Depression,-0.10329487998232506,-0.3596933514747206,0.15310359151007047,9.000921202773492,118
Depression,-0.10499455143464556,-0.3647349670776894,0.15474586420839823,9.000921202773492,119
Depression,-0.10669416702404366,-0.36978351606177134,0.15639518201368402,9.000921202773492,120
Depression,-0.10839373022055902,-0.37483876892566736,0.1580513084845493,9.000921202773492,121
Depression,-0.11009324450625624,-0.37990050726124086,0.15971401824872838,9.000921202773492,122
Depression,-0.11179271352916757,-0.3849685232013885,0.16138309614305335,9.000921202773492,123
Depression,-0.1134921401449144,-0.39004261782377114,0.16305833753394236,9.000921202773492,124
Depression,-0.11519152729865502,-0.3951226013973392,0.16473954680002917,9.000921202773492,125
Depression,-0.11689087774094521,-0.4002082927346965,0.1664265372528061,9.000921202773492,126
Depression,-0.11859019343483637,-0.4052995181594228,0.16811913128975,9.000921202773492,127
Depression,-0.12028947609538237,-0.410396111610459,0.16981715941969427,9.000921202773492,128
Depression,-0.12198872810889935,-0.4154979151800745,0.17152045896227577,9.000921202773492,129
Depression,-0.12368795208838942,-0.4206047783119645,0.1732288741351857,9.000921202773492,130
Depression,-0.12538715108524312,-0.42571655754655,0.17494225537606378,9.000921202773492,131
Depression,-0.12708632902923767,-0.43083311652887424,0.1766604584703989,9.000921202773492,132
Depression,-0.1287854900545628,-0.4359543248266799,0.1783833447175543,9.000921202773492,133
Depression,-0.13048463775773433,-0.44108005675229944,0.18011078123683077,9.000921202773492,134
Depression,-0.1321837748176051,-0.44621019073268875,0.18184264109747858,9.000921202773492,135
Depression,-0.13388290363210326,-0.4513446098432057,0.18357880257899917,9.000921202773492,136
Depression,-0.13558202657575769,-0.4564832018605969,0.1853191487090815,9.000921202773492,137
Depression,-0.1372811449182723,-0.4616258580642032,0.18706356822765857,9.000921202773492,138
Depression,-0.1389802594734443,-0.466772473653312,0.1888119547064234,9.000921202773492,139
Depression,-0.14067937098107625,-0.4719229479891401,0.1905642060269876,9.000921202773492,140
Depression,-0.14237848051291246,-0.4770771848695795,0.19232022384375458,9.000921202773492,141
Depression,-0.14407758929943948,-0.48223509207891996,0.194079913480041,9.000921202773492,142
Depression,-0.14577669853486114,-0.48739658088491866,0.1958431838151964,9.000921202773492,143
Depression,-0.14747580832023027,-0.4925615647828335,0.19760994814237298,9.000921202773492,144
Somatization,-0.03242709060658938,-0.2654361857599665,0.2005820045467878,9.000003761508191,0
Somatization,-0.03130208597446901,-0.2606931822162427,0.19808901026730472,9.000003761508191,1
Somatization,-0.0301770813464812,-0.2559655466449649,0.1956113839520025,9.000003761508191,2
Somatization,-0.029052076731134885,-0.2512540263657438,0.193149872903474,9.000003761508191,3
Somatization,-0.027927072137994585,-0.24655941427309155,0.19070526999710238,9.000003761508191,4
Somatization,-0.0268020675848383,-0.24188255203083858,0.18827841686116198,9.000003761508191,5
Somatization,-0.02567706309986169,-0.2372243335014836,0.18587020730176018,9.000003761508191,6
Somatization,-0.024552058720303527,-0.2325857084204025,0.18348159097979544,9.000003761508191,7
Somatization,-0.023427054484910295,-0.227967686325649,0.1811135773558284,9.000003761508191,8
Somatization,-0.022302050425180853,-0.22337134076577905,0.17876723991541735,9.000003761508191,9
Somatization,-0.02117704657448967,-0.2187978138168853,0.17644372066790598,9.000003761508191,10
Somatization,-0.020052042957905664,-0.2142483208858582,0.17414423497004689,9.000003761508191,11
Somatization,-0.018927039603358328,-0.20972415585338888,0.1718700766466722,9.000003761508191,12
Somatization,-0.017802036544504227,-0.20522669654237807,0.16962262345336965,9.000003761508191,13
Somatization,-0.016677033799140276,-0.2007574104964211,0.16740334289814057,9.000003761508191,14
Somatization,-0.015552031385673737,-0.19631786113738495,0.16521379836603747,9.000003761508191,15
Somatization,-0.014427029310344203,-0.19190971423257933,0.16305565561189092,9.000003761508191,16
Somatization,-0.013302027572324557,-0.18753474470458936,0.16093068955994028,9.000003761508191,17
Somatization,-0.012177026174708908,-0.18319484376263978,0.15884079141322194,9.000003761508191,18
Somatization,-0.011052025118216652,-0.1788920263034647,0.1567879760670314,9.000003761508191,19
Somatization,-0.009927024402108936,-0.17462843856193833,0.15477438975772045,9.000003761508191,20
Somatization,-0.008802024025231545,-0.17040636595026332,0.1528023178998002,9.000003761508191,21
Somatization,-0.0076770239808330865,-0.1662282409983182,0.15087419303665203,9.000003761508191,22
Somatization,-0.006552024265256806,-0.16209665131422973,0.14899260278371612,9.000003761508191,23
Somatization,-0.005427024877809272,-0.15801434741621775,0.1471602976605992,9.000003761508191,24
Somatization,-0.0043020258154852775,-0.15398425026952142,0.14538019863855087,9.000003761508191,25
Somatization,-0.003177027071130739,-0.1500094583369795,0.14365540419471803,9.000003761508191,26
Somatization,-0.002052028639069073,-0.14609325390200462,0.14198919662386644,9.000003761508191,27
Somatization,-9.270305152023761e-4,-0.1422391083573343,0.14038504732692955,9.000003761508191,28
Somatization,1.979673104603591e-4,-0.13845068610831912,0.1388466207292398,9.000003761508191,29
Somatization,0.0013229648420303025,-0.13473184670872185,0.13737777639278242,9.000003761508191,30
Somatization,0.002447962078387683,-0.13108664473841547,0.13598256889519084,9.000003761508191,31
